Gene	Granule	Basket	Astrocyte	Oligo	OPC
LOC101928614	3436.75	3302.25	4231.75	3910.125	3554.75
LOC102724344	3436.75	3302.25	4231.75	3910.125	3554.75
LOC440390	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928708	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928682	3436.75	3302.25	4231.75	3910.125	3554.75
FBXO31	2249.75	8819.125	9335.125	9117	8791.75
MAP1LC3B	12946.25	6494.75	12674.25	19001.25	26001.5
C16orf95	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928659	8180.875	1887.5	20015.75	7509.125	19749.5
LOC101928737	3436.75	3302.25	4231.75	3910.125	3554.75
LOC102724467	3436.75	3302.25	4231.75	3910.125	3554.75
KLHDC4	3436.75	3302.25	4231.75	3910.125	3554.75
MIR6775	3436.75	3302.25	4231.75	3910.125	3554.75
CA5A	3436.75	3302.25	4231.75	3910.125	3554.75
SLC7A5	3436.75	3302.25	4231.75	3910.125	3554.75
BANP	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928880	3436.75	3302.25	4231.75	3910.125	3554.75
LOC400553	3436.75	3302.25	4231.75	3910.125	3554.75
MIR5189	3436.75	3302.25	4231.75	3910.125	3554.75
ZNF469	8788.625	8666.25	9428.5	9223.25	1836.5
RNF166	3436.75	3302.25	4231.75	3910.125	3554.75
MIR4722	3436.75	3302.25	4231.75	3910.125	3554.75
SNAI3	3436.75	3302.25	4231.75	3910.125	3554.75
CTU2	3436.75	3302.25	4231.75	3910.125	3554.75
MVD	19075.625	18964	9180.875	658.875	13860.25
SNAI3-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
CYBA	3436.75	3302.25	4231.75	3910.125	3554.75
IL17C	3436.75	3302.25	4231.75	3910.125	3554.75
PABPN1L	3436.75	3302.25	4231.75	3910.125	3554.75
TRAPPC2L	13526.25	13377.25	13954.75	8615.625	2455.625
GALNS	3436.75	3302.25	4231.75	3910.125	3554.75
APRT	3436.75	3302.25	4231.75	3910.125	3554.75
CDT1	3436.75	3302.25	4231.75	3910.125	3554.75
LOC339059	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100129697	3436.75	3302.25	4231.75	3910.125	3554.75
CBFA2T3	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101927793	3436.75	3302.25	4231.75	3910.125	3554.75
CDH15	3436.75	3302.25	4231.75	3910.125	3554.75
SLC22A31	3436.75	3302.25	4231.75	3910.125	3554.75
LOC400558	3436.75	3302.25	4231.75	3910.125	3554.75
ZNF778	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00304	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100287036	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101927817	3436.75	3302.25	4231.75	3910.125	3554.75
DPEP1	3436.75	3302.25	4231.75	3910.125	3554.75
RPL13	19680.75	19577	6976.75	13520.375	1175.875
SNORD68	3436.75	3302.25	4231.75	3910.125	3554.75
CPNE7	3436.75	3302.25	4231.75	3910.125	3554.75
SPATA33	3436.75	3302.25	4231.75	3910.125	3554.75
CDK10	13934.875	13808.625	9195.375	2410.875	13196.75
ZNF276	19886.625	19802	13650.125	1037.875	7675.25
SPATA2L	8453.625	8316.5	9056	8860.625	3255.875
VPS9D1	8495.125	8358.375	9120.625	3316.75	8577.5
VPS9D1-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
SPIRE2	3436.75	3302.25	4231.75	3910.125	3554.75
TCF25	25295.625	19396.625	6988.875	7346.5	12806.375
GAS8	8474.5	8335.5	3284.75	8879.75	8540.875
DEF8	8696.375	8565.75	9341.75	2472	8790
TUBB3	14622	6972.625	14873	14760.75	1376.5
DBNDD1	3436.75	3302.25	4231.75	3910.125	3554.75
AFG3L1P	14348.5	14242.375	13374.875	8202.5	1392.5
CENPBD1	8751	8619.25	9405.625	2259.875	8847
MC1R	9065.25	8955.75	9707.75	9500.875	708
GAS8-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
PRDM7	3436.75	3302.25	4231.75	3910.125	3554.75
HELZ	18560.125	7494	8462.875	23994.125	18150
TTC25	8530.875	8398	3019.5	8946.875	8612.5
RAD51C	3436.75	3302.25	4231.75	3910.125	3554.75
ASIC2	9214.75	868.375	9656.375	9417.125	9127.625
TMEM94	13419.5	13295.5	2403.375	9071.25	13463.25
SMG6	8425	8286.625	9042.875	3614.75	8501.375
ABR	8696.875	8570.75	2326.5	9120.375	8793.375
ACAP1	7793.375	14035	7975.375	8592.25	14016.5
ANKFY1	3436.75	3302.25	4231.75	3910.125	3554.75
STX8	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00670	3436.75	3302.25	4231.75	3910.125	3554.75
SHISA6	14687.5	189.125	8109.5	14903.875	14664.375
MYHAS	3436.75	3302.25	4231.75	3910.125	3554.75
PRPSAP2	3436.75	3302.25	4231.75	3910.125	3554.75
AKAP10	14200.25	14098.875	7506.375	14265.125	2487.25
SREBF1	13950.375	13832.875	1887.875	7726.25	14024.125
LOC339260	3436.75	3302.25	4231.75	3910.125	3554.75
CPD	19248.75	8303.875	19320.625	1265.375	14099.5
MYO1D	8987.375	8865.375	9636.875	1290.5	9093.25
RAB11FIP4	8782	2738	9173.875	8958.125	8631.25
IKZF3	3436.75	3302.25	4231.75	3910.125	3554.75
PIP4K2B	20176.875	13247.5	7958.375	2859.375	18832.75
AP2B1	13929.375	1750.25	8894.125	14041.25	13745.25
TMEM132E	14362.875	646.375	14637.125	14517.375	8586
CDC27	1489.625	13850.875	25020.625	8877	13387.625
LSM12	3436.75	3302.25	4231.75	3910.125	3554.75
SKAP1	3436.75	3302.25	4231.75	3910.125	3554.75
KANSL1	7606.75	18644	13111	14216	13451.5
RUNDC1	8953.125	2070.125	9347.375	9123.125	8810.375
NMT1	3436.75	3302.25	4231.75	3910.125	3554.75
MSI2	14348.5	8744.125	420.5	19485	19251.5
GNA13	7441.75	7682.875	12991	19470.75	19219.375
SCN4A	3436.75	3302.25	4231.75	3910.125	3554.75
INTS2	8596.625	8460.875	9216.625	9012.75	2660.375
BCAS3	8528.875	8392.5	9159.625	3173.75	8610
CEP112	3436.75	3302.25	4231.75	3910.125	3554.75
VMP1	3436.75	3302.25	4231.75	3910.125	3554.75
ABCA10	7413.25	1458.375	14865.375	14719.25	14473.875
SDK2	3436.75	3302.25	4231.75	3910.125	3554.75
LOC146795	8858.75	8747.5	9499.5	9310.375	1521.25
TBCD	3436.75	3302.25	4231.75	3910.125	3554.75
RPTOR	3436.75	3302.25	4231.75	3910.125	3554.75
ZNF750	3436.75	3302.25	4231.75	3910.125	3554.75
VPS53	1031	8751	14352.5	19272.125	19026.875
NXN	3436.75	3302.25	4231.75	3910.125	3554.75
RPH3AL	3436.75	3302.25	4231.75	3910.125	3554.75
RNMTL1	3436.75	3302.25	4231.75	3910.125	3554.75
TLCD2	3436.75	3302.25	4231.75	3910.125	3554.75
SLC43A2	3436.75	3302.25	4231.75	3910.125	3554.75
RTN4RL1	3436.75	3302.25	4231.75	3910.125	3554.75
CRK	13646.25	13516	14094.875	8361.25	2548.25
RPA1	3436.75	3302.25	4231.75	3910.125	3554.75
RAP1GAP2	3436.75	3302.25	4231.75	3910.125	3554.75
PAFAH1B1	13514.625	19204	19181	7753	7423.375
SGSM2	8416.625	8278.75	3507.75	8826.375	8489.125
METTL16	3436.75	3302.25	4231.75	3910.125	3554.75
ZZEF1	13637.25	13505	3631.625	8309.75	13456.875
ATP2A3	3436.75	3302.25	4231.75	3910.125	3554.75
P2RX5-TAX1BP3	3436.75	3302.25	4231.75	3910.125	3554.75
TRPV3	3436.75	3302.25	4231.75	3910.125	3554.75
ITGAE	3436.75	3302.25	4231.75	3910.125	3554.75
ARRB2	7936.875	13906.125	2128.375	14152.625	13860.875
SMTNL2	3436.75	3302.25	4231.75	3910.125	3554.75
MINK1	25368.375	7094.375	2020	8248.75	19657.125
UBE2G1	13457.875	13310.375	8822.875	2672	13486.875
CAMTA2	4785.875	7844.375	13549.75	18231.875	25270
ZNF232	8699.25	8569.75	9334.125	9121.625	2218.375
SPNS3	3436.75	3302.25	4231.75	3910.125	3554.75
RABEP1	24015.5	18404.125	13914.375	8434.875	2196.375
LOC339166	3436.75	3302.25	4231.75	3910.125	3554.75
NLRP1	3436.75	3302.25	4231.75	3910.125	3554.75
TEKT1	3436.75	3302.25	4231.75	3910.125	3554.75
CLEC10A	3436.75	3302.25	4231.75	3910.125	3554.75
PITPNM3	3436.75	3302.25	4231.75	3910.125	3554.75
DLG4	19679.25	448.625	7701.25	25688.75	13785.625
FXR2	8310.25	8168.625	3949.75	8712.375	8374.75
PFAS	3436.75	3302.25	4231.75	3910.125	3554.75
DNAH2	3436.75	3302.25	4231.75	3910.125	3554.75
ZBTB4	19975.125	13057.875	2337	20244.75	7044.125
PIK3R5	8499.75	8363.75	3160.625	8916	8581.375
LOC101928266	3436.75	3302.25	4231.75	3910.125	3554.75
NTN1	8980.5	8870.125	9628.375	9422.875	1049.125
MYH10	7888.875	558	19657.625	24678.875	14448
GLP2R	3436.75	3302.25	4231.75	3910.125	3554.75
GAS7	19106.625	23928.375	2102.75	8084	13732
USP43	9066.375	8952.875	9702.25	9499.375	728.125
MYH13	3436.75	3302.25	4231.75	3910.125	3554.75
TMEM220-AS1	8276.875	8135.625	4083.875	8674.625	8338
MAP2K4	1677.125	13029.25	25411.875	13419.125	18695.25
DNAH9	3436.75	3302.25	4231.75	3910.125	3554.75
MYOCD	3436.75	3302.25	4231.75	3910.125	3554.75
ARHGAP44	598.5	7205	15225.375	15071.875	14856.125
HS3ST3A1	3436.75	3302.25	4231.75	3910.125	3554.75
CDRT15P1	8885.5	8761.625	9544.25	1686.875	8987.125
COX10	3436.75	3302.25	4231.75	3910.125	3554.75
TVP23C-CDRT4	3436.75	3302.25	4231.75	3910.125	3554.75
CDRT1	3436.75	3302.25	4231.75	3910.125	3554.75
CDRT4	3436.75	3302.25	4231.75	3910.125	3554.75
TEKT3	3436.75	3302.25	4231.75	3910.125	3554.75
NCOR1	6968.75	18588.75	13310.125	7784.5	25438.25
ZNF624	3436.75	3302.25	4231.75	3910.125	3554.75
PIGL	3436.75	3302.25	4231.75	3910.125	3554.75
ZSWIM7	19202.5	19087.375	699.125	14481.625	8087.75
PEMT	3436.75	3302.25	4231.75	3910.125	3554.75
MPRIP	13438.375	1252.25	14463.625	13928.25	19337.125
RAI1	3436.75	3302.25	4231.75	3910.125	3554.75
SHMT1	3436.75	3302.25	4231.75	3910.125	3554.75
TOM1L2	19961.125	13205.375	1420.875	7714.75	19816.5
LGALS9C	3436.75	3302.25	4231.75	3910.125	3554.75
CCDC144B	1495.25	13876.5	18827.625	18846.75	8828.375
DRG2	3436.75	3302.25	4231.75	3910.125	3554.75
GRAPL	3436.75	3302.25	4231.75	3910.125	3554.75
SLC5A10	3436.75	3302.25	4231.75	3910.125	3554.75
ULK2	13576.75	13600.5	19154.125	2916	8441.5
EPN2	20176.375	25709.125	14297.875	6820.625	197.75
ALDH3A2	1484.5	13678.125	19442.625	8518.5	19162.375
SPECC1	14389	18984.5	8037.375	1377.25	19690.125
FLJ36000	3436.75	3302.25	4231.75	3910.125	3554.75
KSR1	8450.875	8315	9076	3492.5	8531.25
NLK	24423.375	13532	19643.875	991.75	8708
NOS2	3436.75	3302.25	4231.75	3910.125	3554.75
SEZ6	8737.125	287.125	14550.25	14661.875	19658.625
PROCA1	13977.75	13867	1005.875	14340.875	8618
MYO18A	19402.5	19291.375	8686.625	658.25	13990.5
FAM222B	13668.375	1824	24763.5	8089.125	18781.25
ALDOC	20205	425.375	6671.25	14300.25	20390.75
NSRP1	18651.125	24853.625	14266.75	1907.5	7413.375
TAOK1	18837.375	24557.875	8470.75	2582.25	12846.625
SSH2	8098	14354.25	14717.375	1342.25	14305.75
EFCAB5	3436.75	3302.25	4231.75	3910.125	3554.75
BLMH	3436.75	3302.25	4231.75	3910.125	3554.75
NF1	7932.25	24484.25	8463	19510	2166
ADAP2	3436.75	3302.25	4231.75	3910.125	3554.75
CRLF3	1170.75	7039.75	19873.375	25832.625	13497.375
SUZ12	3436.75	3302.25	4231.75	3910.125	3554.75
SLFN5	8502.125	8366.625	9129.5	3304.75	8587
FNDC8	3436.75	3302.25	4231.75	3910.125	3554.75
LIG3	18964.25	12832.5	8864.125	2838.5	18762
TBC1D3H	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101060389	3436.75	3302.25	4231.75	3910.125	3554.75
MMP28	3436.75	3302.25	4231.75	3910.125	3554.75
TBC1D3K	3436.75	3302.25	4231.75	3910.125	3554.75
TBC1D3I	3436.75	3302.25	4231.75	3910.125	3554.75
TBC1D3G	3436.75	3302.25	4231.75	3910.125	3554.75
TBC1D3F	3436.75	3302.25	4231.75	3910.125	3554.75
GGNBP2	13440.875	13305.5	2836.25	13790.375	8603.5
TBC1D3L	3436.75	3302.25	4231.75	3910.125	3554.75
LOC440434	3436.75	3302.25	4231.75	3910.125	3554.75
TBC1D3B	3436.75	3302.25	4231.75	3910.125	3554.75
DDX52	3436.75	3302.25	4231.75	3910.125	3554.75
ACACA	8421.875	8282.375	9025.125	8827.125	3382.5
AATF	13921	8532.875	14146.25	14046.625	1770.375
SOCS7	753.5	19202.25	13798.5	19369.375	13588.75
YWHAEP7	3436.75	3302.25	4231.75	3910.125	3554.75
SRCIN1	6878.875	13871.625	20824.75	362.75	20603.75
TBC1D3C	3436.75	3302.25	4231.75	3910.125	3554.75
ERBB2	3436.75	3302.25	4231.75	3910.125	3554.75
FBXL20	8875.875	2361.375	9273.875	9051	8731.75
LOC100131347	3436.75	3302.25	4231.75	3910.125	3554.75
CACNB1	13773.75	13645.75	893.625	14125.125	9227.375
LINC00672	9229.625	777.125	9679.75	9440.5	9153.25
TNS4	3436.75	3302.25	4231.75	3910.125	3554.75
GSDMA	3436.75	3302.25	4231.75	3910.125	3554.75
SMARCE1	1863.75	7999.25	20080.25	13886.625	18937.375
WIPF2	14238.75	14131.125	476.25	14572.5	8850.75
P3H4	3436.75	3302.25	4231.75	3910.125	3554.75
KRTAP9-7	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00974	3436.75	3302.25	4231.75	3910.125	3554.75
STAT3	8460.125	8322.25	9083.375	3477.75	8537.75
ATP6V0A1	24346.5	8061.625	19591.875	7913.375	7217.5
STAT5B	1568.75	14075.375	14403.375	14287.125	8538.25
FAM134C	13554.125	13424.125	8321.625	13917.875	2746.75
EZH1	19626.375	25227.875	6862.125	1527	14039.375
MPP2	18440	14052.25	20043	1728.25	7356.25
MEOX1	3436.75	3302.25	4231.75	3910.125	3554.75
DUSP3	13964.25	8032.125	11305.125	2899.5	18956.625
DHX8	3436.75	3302.25	4231.75	3910.125	3554.75
BRCA1	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00910	8677.625	8550.75	2416.625	9097.5	8775.875
GJC1	3436.75	3302.25	4231.75	3910.125	3554.75
GPATCH8	1020.875	7079.5	25415.875	19460.75	14333.25
RUNDC3A-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
ASB16	3436.75	3302.25	4231.75	3910.125	3554.75
MAPT	2017.75	19636.375	24963.5	8131.125	13016.875
PLEKHM1	8760.25	2832.625	9155.25	8938.75	8609.5
MGC57346-CRHR1	3436.75	3302.25	4231.75	3910.125	3554.75
MAPT-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
ARL17A	3436.75	3302.25	4231.75	3910.125	3554.75
NSF	9020.125	1760.125	9424.5	9199.25	8885.625
GOSR2	24592	19040	13468.625	7227	7593.125
LRRC37A2	3436.75	3302.25	4231.75	3910.125	3554.75
NSFP1	3436.75	3302.25	4231.75	3910.125	3554.75
WNT3	8568.5	8438.375	2855.875	8990	8654.625
TBKBP1	8409.5	8270.375	3542	8818.125	8481.75
SCRN2	3436.75	3302.25	4231.75	3910.125	3554.75
CDK5RAP3	25884.125	19226.625	1200	6773.625	13917.625
THCAT158	3436.75	3302.25	4231.75	3910.125	3554.75
NPEPPS	1990.25	7841.125	19285.75	19272.875	14121.875
B4GALNT2	3436.75	3302.25	4231.75	3910.125	3554.75
IGF2BP1	3436.75	3302.25	4231.75	3910.125	3554.75
SPOP	1968.375	8645.875	14286.25	14162.875	13876
ITGA3	3436.75	3302.25	4231.75	3910.125	3554.75
PHB	8246.375	8102.25	4204.375	8641.625	8305.25
KAT7	7937.5	13951.25	14313.25	7767.125	13329
COL1A1	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100288866	3436.75	3302.25	4231.75	3910.125	3554.75
SPAG9	13379.5	25737.75	7823.875	2298.5	13396.875
CACNA1G	3436.75	3302.25	4231.75	3910.125	3554.75
LUC7L3	19740.875	26686.375	6716.375	1336.375	12967.5
ACSF2	8403	8265.625	3567.375	8810	8468.75
MBTD1	13676.25	2907	13978.875	13765.25	18654.625
CA10	838.5	13857.75	26430.375	19802.625	6471.125
STXBP4	3436.75	3302.25	4231.75	3910.125	3554.75
HLF	19527.875	13476.75	8435	19729.625	1147.125
TOM1L1	14131	2516	14354.875	14248.875	7531.125
ANKFN1	3436.75	3302.25	4231.75	3910.125	3554.75
BZRAP1	20139.75	13653.25	1493.75	20218.875	6877.375
HSF5	3436.75	3302.25	4231.75	3910.125	3554.75
TEX14	3436.75	3302.25	4231.75	3910.125	3554.75
CUEDC1	14093.875	13975.5	14573.25	1519.875	8342.625
BZRAP1-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
EPX	3436.75	3302.25	4231.75	3910.125	3554.75
SKA2	2658	13664.375	14028.25	8625.375	13622.25
LINC01476	3436.75	3302.25	4231.75	3910.125	3554.75
GDPD1	3436.75	3302.25	4231.75	3910.125	3554.75
CLTC	7399.875	1522.125	16549.125	18983	25114
PPM1E	2520.5	8162.75	14264.625	14149.75	13854.25
YPEL2	13507.875	7439	20646.5	523.75	20409.5
USP32	8596.375	8460.125	9237	2900.125	8685
RPS6KB1	8270	7764.625	8532.25	18913.75	18638.375
C17orf64	3436.75	3302.25	4231.75	3910.125	3554.75
BRIP1	3436.75	3302.25	4231.75	3910.125	3554.75
TBX4	3436.75	3302.25	4231.75	3910.125	3554.75
MARCH10	3436.75	3302.25	4231.75	3910.125	3554.75
EFCAB3	3436.75	3302.25	4231.75	3910.125	3554.75
TLK2	8397.5	8257.5	9008.5	3735.125	8473.375
MED13	13953.625	18606.625	8803.125	8585.75	7570.125
MRC2	3436.75	3302.25	4231.75	3910.125	3554.75
DCAF7	8343.5	13411.875	3677	13656.5	13351.75
CYB561	3436.75	3302.25	4231.75	3910.125	3554.75
LOC729683	3436.75	3302.25	4231.75	3910.125	3554.75
TANC2	14304	14194.125	14802.75	7729.625	1368.125
SMURF2	8846.5	8724.125	1725.875	9267.5	8950.75
ERN1	3436.75	3302.25	4231.75	3910.125	3554.75
PECAM1	3436.75	3302.25	4231.75	3910.125	3554.75
TEX2	3436.75	3302.25	4231.75	3910.125	3554.75
LRRC37A3	8859.5	2441	9249.875	9030.375	8713
POLG2	8684.75	8555.375	9333.5	2518.375	8780.5
RGS9	13408.5	13272.25	3364.125	13745	8261.25
AXIN2	8797.75	8677.625	1917.125	9225.5	8902
CACNG4	20537.875	20471.75	7209.875	13636.75	229.875
PRKCA	20163.25	20085.25	1160.125	14261.625	6509.875
BPTF	13682.25	25585.75	13736.75	1868.875	7659.5
PITPNC1	14720.625	14634.75	595.875	15081.375	7175.375
PRKAR1A	3436.75	3302.25	4231.75	3910.125	3554.75
ABCA8	9214.25	9100.75	9846.625	380.625	9321.5
FAM20A	3436.75	3302.25	4231.75	3910.125	3554.75
SLC16A6	3436.75	3302.25	4231.75	3910.125	3554.75
ARSG	8772.875	2780	9166.625	8950.75	8623.375
MAP2K6	9118.625	9010.625	631.5	9519.75	9232.375
KCNJ16	14395.5	14291	561.875	14744.25	8155.375
LINC01483	3436.75	3302.25	4231.75	3910.125	3554.75
CASC17	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101928205	3436.75	3302.25	4231.75	3910.125	3554.75
SOX9-AS1	8694.5	8563.375	9326.5	9126.75	2243.625
SLC39A11	14321.375	14216	7644.375	1340.125	14408.375
LINC00511	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00673	19867.375	19768.625	13591.25	8392.75	328.875
LOC400620	3436.75	3302.25	4231.75	3910.125	3554.75
LINC00469	3436.75	3302.25	4231.75	3910.125	3554.75
SLC16A5	3436.75	3302.25	4231.75	3910.125	3554.75
GRIN2C	6001.25	19854	1637.25	15019.75	19815
NUP85	8355.25	13471.625	3451.25	13727.25	13412.625
CD300LF	3436.75	3302.25	4231.75	3910.125	3554.75
HID1-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
GRB2	8315.5	8176.125	3924.375	8717.75	8382.5
RAB37	225.375	9273.375	9853.5	9614.125	9335.75
UBE2O	13942.5	2459	14500	14381.25	8123.375
QRICH2	3436.75	3302.25	4231.75	3910.125	3554.75
RECQL5	8509.375	8370.125	9135.375	3251.125	8593.75
TRIM65	8507.75	8370.25	3131.375	8917.75	8589.375
GALK1	3436.75	3302.25	4231.75	3910.125	3554.75
RNF157	8620.375	8492.875	9245.25	9046.875	2542.75
EVPL	3436.75	3302.25	4231.75	3910.125	3554.75
RNF157-AS1	3436.75	3302.25	4231.75	3910.125	3554.75
SEPT9	3436.75	3302.25	4231.75	3910.125	3554.75
MGAT5B	13864.125	7860.25	2854.375	13981.25	13678.875
SEC14L1	14061.75	13299.375	1833.5	8543.875	24366.75
MXRA7	19776.375	13714.375	13434.875	8835.125	1615.5
PGS1	3436.75	3302.25	4231.75	3910.125	3554.75
DNAH17	3436.75	3302.25	4231.75	3910.125	3554.75
TMC6	8700.125	8566.25	9349.5	2461.875	8793.5
LOC100132174	3436.75	3302.25	4231.75	3910.125	3554.75
C1QTNF1	3436.75	3302.25	4231.75	3910.125	3554.75
CYTH1	25588.875	6799.125	14036.875	1241.125	19603.625
TIMP2	19705.125	12977.625	19802.875	1849.125	8300.125
RBFOX3	81	9295.5	9896.25	9655.75	9381.75
SGSH	3436.75	3302.25	4231.75	3910.125	3554.75
TBC1D16	3436.75	3302.25	4231.75	3910.125	3554.75
CCDC40	3436.75	3302.25	4231.75	3910.125	3554.75
RNF213	8822.625	8699.625	1835.75	9247.375	8924.5
SLC38A10	3436.75	3302.25	4231.75	3910.125	3554.75
AATK	9119.5	9001	9763.5	753.625	9227.125
C17orf62	8611.875	8481.625	2697.125	9031.75	8697.375
CCDC57	3436.75	3302.25	4231.75	3910.125	3554.75
MAFG	8648	8513.75	2531.75	9069	8740.25
RFNG	14511.125	14412.125	6430.375	12065.375	6895
FOXK2	13994.25	7935	14226.375	13581.25	3010
RPL23AP87	3436.75	3302.25	4231.75	3910.125	3554.75
B3GNTL1	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100506371	3436.75	3302.25	4231.75	3910.125	3554.75
SCGB1C2	3436.75	3302.25	4231.75	3910.125	3554.75
DOC2B	3436.75	3302.25	4231.75	3910.125	3554.75
LOC100506388	3436.75	3302.25	4231.75	3910.125	3554.75
FAM101B	3436.75	3302.25	4231.75	3910.125	3554.75
C17orf97	3436.75	3302.25	4231.75	3910.125	3554.75
FAM57A	7961.125	14297.375	2497.375	14522	13004.5
DBIL5P	8769.25	8641.75	2034.75	9192.5	8869
GEMIN4	8422.75	8288.5	3483.875	8831.5	8493.25
GLOD4	25040.125	13693.25	8099.25	12857.125	1904.625
TIMM22	13797.5	13678.75	8889.5	14164.625	1242.625
MIR3183	3436.75	3302.25	4231.75	3910.125	3554.75
BHLHA9	3436.75	3302.25	4231.75	3910.125	3554.75
TUSC5	3436.75	3302.25	4231.75	3910.125	3554.75
YWHAE	24790	19146.875	8301.625	12834.75	2089.875
INPP5K	3436.75	3302.25	4231.75	3910.125	3554.75
MYO1C	3436.75	3302.25	4231.75	3910.125	3554.75
PITPNA	14438.125	1590	7591.75	19427.625	19184.5
PITPNA-AS1	8439.75	8302.625	3417.125	8847.375	8516.375
SCARF1	3436.75	3302.25	4231.75	3910.125	3554.75
RILP	3436.75	3302.25	4231.75	3910.125	3554.75
PRPF8	13872	7835.625	8408	12659.625	19612.125
SERPINF2	3436.75	3302.25	4231.75	3910.125	3554.75
WDR81	3436.75	3302.25	4231.75	3910.125	3554.75
SERPINF1	3436.75	3302.25	4231.75	3910.125	3554.75
MIR22	3436.75	3302.25	4231.75	3910.125	3554.75
SMYD4	3436.75	3302.25	4231.75	3910.125	3554.75
MIR22HG	3436.75	3302.25	4231.75	3910.125	3554.75
HIC1	3436.75	3302.25	4231.75	3910.125	3554.75
DPH1	13708.375	1856.25	9356.75	13795.75	13510.375
MIR132	3436.75	3302.25	4231.75	3910.125	3554.75
MIR212	3436.75	3302.25	4231.75	3910.125	3554.75
OVCA2	3436.75	3302.25	4231.75	3910.125	3554.75
TSR1	14046.625	13932	2275.375	14424.25	7582.625
LOC101927839	3436.75	3302.25	4231.75	3910.125	3554.75
SRR	3436.75	3302.25	4231.75	3910.125	3554.75
SNORD91B	3436.75	3302.25	4231.75	3910.125	3554.75
SNORD91A	3436.75	3302.25	4231.75	3910.125	3554.75
LOC284009	13688.75	13564.75	8633.125	14049.125	1969.125
MNT	3436.75	3302.25	4231.75	3910.125	3554.75
MIR6776	3436.75	3302.25	4231.75	3910.125	3554.75
MIR1253	2654.875	7896.75	14272.5	14153	13870.125
CLUH	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101927911	3436.75	3302.25	4231.75	3910.125	3554.75
OR1D2	3436.75	3302.25	4231.75	3910.125	3554.75
OR1D5	3436.75	3302.25	4231.75	3910.125	3554.75
OR1G1	3436.75	3302.25	4231.75	3910.125	3554.75
OR1A1	3436.75	3302.25	4231.75	3910.125	3554.75
OR1D4	3436.75	3302.25	4231.75	3910.125	3554.75
OR1A2	3436.75	3302.25	4231.75	3910.125	3554.75
OR3A1	3436.75	3302.25	4231.75	3910.125	3554.75
OR3A4P	3436.75	3302.25	4231.75	3910.125	3554.75
OR1E1	8406.875	8275.125	3534.375	8816.5	8481.5
OR3A2	3436.75	3302.25	4231.75	3910.125	3554.75
OR3A3	3436.75	3302.25	4231.75	3910.125	3554.75
SPATA22	3436.75	3302.25	4231.75	3910.125	3554.75
OR1E2	3436.75	3302.25	4231.75	3910.125	3554.75
ASPA	19535.875	19432.5	8416.125	433.625	13855
TAX1BP3	3436.75	3302.25	4231.75	3910.125	3554.75
TRPV1	8569.75	8440.5	2888.25	8986.875	8657.125
EMC6	3436.75	3302.25	4231.75	3910.125	3554.75
CTNS	8575.5	8442.75	9194.75	8993.75	2745.25
SHPK	3436.75	3302.25	4231.75	3910.125	3554.75
GSG2	3436.75	3302.25	4231.75	3910.125	3554.75
P2RX5	3436.75	3302.25	4231.75	3910.125	3554.75
CAMKK1	3436.75	3302.25	4231.75	3910.125	3554.75
P2RX1	3436.75	3302.25	4231.75	3910.125	3554.75
NCBP3	13437.75	19012.75	8988.375	1011.875	24835.625
CYB5D2	3436.75	3302.25	4231.75	3910.125	3554.75
GGT6	3436.75	3302.25	4231.75	3910.125	3554.75
SPNS2	3436.75	3302.25	4231.75	3910.125	3554.75
MYBBP1A	3436.75	3302.25	4231.75	3910.125	3554.75
PELP1	24787.625	13698.5	7424.375	1555.125	19681.25
ALOX15	3436.75	3302.25	4231.75	3910.125	3554.75
LOC101559451	3436.75	3302.25	4231.75	3910.125	3554.75
VMO1	3436.75	3302.25	4231.75	3910.125	3554.75
CXCL16	13820.875	13689.25	8864	8300.5	7660.5
PSMB6	19622	19530.75	13979.375	1907.25	6746.625
PLD2	9046.875	8935.625	923.5	9454.125	9158.625
GLTPD2	3436.75	3302.25	4231.75	3910.125	3554.75
MED11	14143.625	14023.125	1902.25	7578	14224.375
