Gene	granule	basket	astrocyte	oligo	opc
Arhgap42	8290.5	6233.875	4061.125	8195.125	748.625
Mageh1	8243.125	1406.125	4269.875	7964.125	5780.5
Ivns1abp	7781	3517.125	6281.125	731.375	10397.375
Rragb	3624	3613.625	3913	3614	3540.5
Snrnp40	5966.375	1737.375	6008	5625.25	9348.25
Cfdp1	2701.5	8716.75	4747.875	6801	5684.625
Adam7	3624	3613.625	3913	3614	3540.5
Strbp	3372	997.125	5614	10396.75	8330.875
Vsnl1	314.25	5561.75	5763	5487.375	5409
Sema3g	109.75	4633.375	6186	8324.875	8135.875
Stat3	3147.875	10645.875	6244.5	7390.5	1133.25
Pik3cb	4785.25	7970.875	8099.5	930.75	5766
Slc25a29	6632	10460	2538.875	3171.25	5539.5
Itih1	4819.5	4810.75	5085.5	4805	2713.625
Prosc	6137	1532.375	6704.875	8470.75	3973.625
Abcg4	1618.625	3143	7767.625	11207	4875.375
Disp3	8724.75	113.5	3482.875	10952.5	5378.25
Arnt2	8955	9008.125	4652.25	3008.75	1835.375
Ski	168.125	10222.875	6511.5	4580.75	7051.875
Adam19	5774.625	1002.625	8082.375	9719	4022.375
Psap	1650.375	6739.625	6496.875	3439.75	9739.5
Syt11	6589.125	9389.125	8300.125	943.5	3406.875
Slc25a47	3624	3613.625	3913	3614	3540.5
Meox2	3624	3613.625	3913	3614	3540.5
Tmem231	3877.5	6601.5	6791.25	6494.125	1703.875
Cdh5	3624	3613.625	3913	3614	3540.5
Alpk3	3624	3613.625	3913	3614	3540.5
Tmem269	5132.75	5124.125	5420.625	5134	1423.5
Cdk4	6419.625	8141.25	6197.25	6920.375	602
C3	5352.875	5369.375	5636.5	758	5291
Cps1	3624	3613.625	3913	3614	3540.5
AU022252	3094.25	4900.25	5078.75	4797.375	4658.875
Actl10	3624	3613.625	3913	3614	3540.5
Efhd1	7390.25	7401.25	235.75	3074.5	7364.125
Tmem9b	7505.375	5870.5	4440.125	2393.375	7162.25
Slc43a2	734.125	4166.625	7919.5	6229.875	9642.25
Wdfy3	212.25	7347.625	8247.25	3870.75	7860.875
Pld6	5290.625	5312.625	5583.875	1015	5222.625
Tmem150c	9606.75	2757.625	6759.5	7640	1524.875
Tspan31	3514	8970.375	6695.625	6912.75	1626.25
Alb	3624	3613.625	3913	3614	3540.5
Anxa3	5424.25	5430.125	5689.875	507.5	5362.75
Vcam1	6110.125	6184.75	3124	6091.625	3876.25
Arl5c	3624	3613.625	3913	3614	3540.5
Hmgb2	3857.875	7598.75	6429.75	2262.625	7168.625
Uaca	5007.375	5003.5	5299.625	5006.75	1913
Stra6	3624	3613.625	3913	3614	3540.5
Vwa3a	3624	3613.625	3913	3614	3540.5
Ptprb	3624	3613.625	3913	3614	3540.5
Ssbp3	2358.25	10119.25	3215.625	5179.5	7847
Lrrn3	5612.375	9459.125	7987.375	1454.5	3732.5
Map3k12	581.625	3105.625	5711.25	8996.5	10235.5
Esyt3	3624	3613.625	3913	3614	3540.5
Pparg	3624	3613.625	3913	3614	3540.5
Asb17	3624	3613.625	3913	3614	3540.5
Dlg3	7943.75	4517.625	3147.75	10214.625	3365.75
Nasp	2255.625	9860.75	6296.125	7420.5	3052.875
Tmem18	7920.25	677.375	5649.875	6672	8004.875
Ube3b	5867.625	5970.5	2419.25	9078.75	4257.625
Chmp6	4662.75	4695.375	3850.25	4628.25	4508
Tmem82	3624	3613.625	3913	3614	3540.5
Aph1a	5729	5495.75	3644.125	2044.875	11057.875
Ak3	8460.875	8488.625	4102.5	558.125	6063.75
Kctd2	2030.625	6320.75	9918.125	5981.5	3444.625
Car14	7371.125	7416.625	3274.375	75	7328.125
Cenpj	3624	3613.625	3913	3614	3540.5
Pxmp2	9865.625	8226.125	409	3666.75	6441.375
F3	7212.875	7214.5	64.75	7234.75	3602.75
Gabarapl2	8097.125	7746	5889.25	5404.125	1231.75
Lpar4	3624	3613.625	3913	3614	3540.5
Svip	6452.5	6548.25	4809.625	1327.375	6305
Ptp4a1	3624	3613.625	3913	3614	3540.5
Pgam5	10205.375	768	4538	5630.375	7746
Dvl2	3720	5952.625	2622.875	7070.625	9038
Baiap2	6967.25	258.625	3896.875	9591.625	7947.125
P2ry10	3624	3613.625	3913	3614	3540.5
Dmrtb1	4895.375	4892.375	5182	4894.125	2369.625
Tango6	4640.25	4635.125	4892.875	4621.5	3442.125
Slc16a5	3624	3613.625	3913	3614	3540.5
Kel	3624	3613.625	3913	3614	3540.5
Lonrf1	436.5	6352.375	4722.375	8050.875	8899.375
Cd3g	3624	3613.625	3913	3614	3540.5
Tcf7l1	6716.375	6743.125	428.5	6698.875	4737.625
Armc8	4492.375	2099	6528.875	7229.75	7388.625
Kmt2b	1528.75	7822.75	4335.375	6058.75	8854.125
Hspa12b	3624	3613.625	3913	3614	3540.5
Klf8	3624	3613.625	3913	3614	3540.5
Slc28a1	3624	3613.625	3913	3614	3540.5
Acadvl	1498.25	5588.625	4219.625	5642.375	10551.75
Rbms1	8590.5	274	4365.5	8515.125	5822.625
Ubqln2	5432.5	1578.875	7609.875	3395.375	10753.5
Ubiad1	5619.375	3910.125	2473.375	7029.5	9623.875
Armc7	9345.125	6271.75	6043	5755	1240.375
Slfnl1	8829.125	5316.375	3999.5	3733	6813.75
Nme6	8240.25	6092.75	1700.375	4270.75	6808.25
Lypd4	3624	3613.625	3913	3614	3540.5
Nt5c	3624	3613.625	3913	3614	3540.5
Dbr1	2084.625	4934.25	6458.5	6130.625	5929.625
Psmb4	3045.75	8378	9597.75	5484.875	2654.625
Mus81	4019.5	9011.75	3890.625	6848.125	3485.75
Flcn	8458.75	6058.625	4044.625	690	9410.375
Glb1l3	3624	3613.625	3913	3614	3540.5
Klk4	3624	3613.625	3913	3614	3540.5
Grpr	3624	3613.625	3913	3614	3540.5
Espn	3624	3613.625	3913	3614	3540.5
Camp	3624	3613.625	3913	3614	3540.5
A4gnt	3624	3613.625	3913	3614	3540.5
Ctsz	4879.125	4899.125	5153.125	2749.25	4745.375
Kcnq1	3624	3613.625	3913	3614	3540.5
Nelfcd	4323.875	6097.625	2065.625	6162.25	8832
Sepsecs	8814	4030	7498	3562.75	5112.875
Aggf1	8126	3530	6432.125	3396.5	8041.75
Tmem62	280.375	5094	8317.75	5356.125	10469.625
Rab25	3624	3613.625	3913	3614	3540.5
Aatk	6472.5	9634.5	6529.125	480.125	4641.875
Slc25a34	6685	4506.25	1983.625	6585.125	6193
Cdc25a	1807.375	9049.625	7007.5	5697.125	3919.25
Dzip1l	6142	6199.75	4871.25	6120.75	1990.25
Ap1s2	6030.5	2941.5	4974.875	5908	5711
Agmo	4920.375	4941.5	5203.875	2557.75	4792
Nhlrc3	9450.875	5433.625	7933.375	3262.375	2463.5
Prdm12	3624	3613.625	3913	3614	3540.5
Cacna1f	3624	3613.625	3913	3614	3540.5
Eef1a2	1034.25	2738.125	5384.625	9242.875	9224.25
Afp	3624	3613.625	3913	3614	3540.5
Tstd2	5534.625	10505.375	5819.75	1221.75	5522.25
Gabra3	3624	3613.625	3913	3614	3540.5
Myo1g	3624	3613.625	3913	3614	3540.5
Hn1	5895.5	7752.125	2356.75	7551.125	3966.25
Adat1	4830.5	4843.25	5093.375	2965.125	4686
Ugt1a1	5210.25	5229.875	5507.75	1359.75	5118.875
Tubb1	3624	3613.625	3913	3614	3540.5
Selenbp1	3624	3613.625	3913	3614	3540.5
Rab15	739.625	6120	8739.625	10191.625	2774.625
Zrsr2	350	6166.375	6272.75	10614.5	4410.5
Axin2	6104.375	9455.125	3473.375	5090.125	4962.625
Acin1	2310	9460	5087.125	7175.5	4991.75
Cacnb1	7985	6617.375	197.25	10532.375	3240.125
Fam83e	3624	3613.625	3913	3614	3540.5
Cldn18	3624	3613.625	3913	3614	3540.5
Itm2a	5526.375	5542	298.125	5506.75	5475.375
Pum1	4537.5	7404	7494.875	2921.25	4401.875
Ncbp1	3577.625	4052.125	7643.25	5329.25	9249.5
Fntb	3442.625	6839	7010.375	1718	6553.5
Cntn5	1727.875	5247	5447.25	5118.25	4995.375
Churc1	8501.625	10512.25	5253.875	1555	2736
Sox14	3624	3613.625	3913	3614	3540.5
Tmod1	2362.75	10945.75	5751	767.375	8788.75
Trpm2	6526.625	4246.875	7925.25	1283.125	8132.25
Gpx2	3624	3613.625	3913	3614	3540.5
Cd3e	3624	3613.625	3913	3614	3540.5
Prelid3b	3624	3613.625	3913	3614	3540.5
Tnc	5594.5	5589.5	31.75	5590.75	5539.75
Cep131	1047	7452.375	6140	7689.875	6914.125
Anapc4	3905.5	2993.5	7172.875	5670.5	9251.625
Lin7a	2159.75	5140.5	5332.25	5016.5	4887.75
Lrwd1	4957.875	8658.25	2604	7866.5	3733.75
Il20rb	3624	3613.625	3913	3614	3540.5
Sumo2	3217.75	8881	6736.375	5782.875	3690.625
Tnks1bp1	6565.125	2557.875	1107.375	8880.625	8845.25
Dsn1	3624	3613.625	3913	3614	3540.5
Hsf2bp	3624	3613.625	3913	3614	3540.5
Car5b	3624	3613.625	3913	3614	3540.5
Gon4l	3881.5	6808.125	2668	9844.5	5375.5
Nck1	672.5	4490.125	6608.75	7583.125	9262.25
Wdr25	4679.5	4676.5	4939.125	4667.75	3270.5
Polr2j	3624	3613.625	3913	3614	3540.5
Slc35g2	4947.125	2090	6502.875	6132.25	5919.125
Ptk6	3624	3613.625	3913	3614	3540.5
Wars	9400.125	3862.625	8384.25	5994.5	853.125
Crhbp	3624	3613.625	3913	3614	3540.5
Tnk2	8447.875	9903.625	5498.125	4263.75	476.875
Bap1	5533.125	5424	5677.25	10012.25	2003.5
Nkx3-1	3624	3613.625	3913	3614	3540.5
Tepsin	7641.75	7844.625	3423.75	3615.625	5773.5
Fam150b	3624	3613.625	3913	3614	3540.5
Tbx22	3624	3613.625	3913	3614	3540.5
Tmem27	3624	3613.625	3913	3614	3540.5
Acp1	9991.25	1036.25	5604.375	7914.375	4030.375
Msto1	2214.25	5492	3956.25	7076	10222
Nrip3	7034.625	306.75	4443.375	6937.25	6843.75
Srms	3624	3613.625	3913	3614	3540.5
E2f1	3624	3613.625	3913	3614	3540.5
Impg2	3624	3613.625	3913	3614	3540.5
Cfp	7488.625	1951.5	4056.375	8728.625	7167.5
Nup85	932.25	4631.375	9614.75	7768.5	6086.75
Bean1	3624	3613.625	3913	3614	3540.5
Ndufaf8	6710.25	6795.625	3968.375	6713.875	1116.375
Stag1	1821.875	4023.875	7880.625	5392.25	9533
Mpzl3	619.75	5497.5	5706.125	5400.125	5311.25
Mpzl2	3624	3613.625	3913	3614	3540.5
Rgs9	1113.25	5389.25	5597.375	5272.75	5162.25
Proser1	1634.875	3579.375	7686	5456.25	10247.625
Galnt7	1599.5	4555.875	10672	3530.25	8162.375
Prkcz	707	6004.375	10300.625	3649.625	7914.5
Fndc11	3624	3613.625	3913	3614	3540.5
Pxmp4	10017.875	7497.875	4396.125	4456.125	969
Slc25a37	5081.375	5118	5389.625	1843.625	4982.875
Exosc2	2679.25	4545.875	5990.625	6277	6089.75
Stoml3	3624	3613.625	3913	3614	3540.5
Ace2	3624	3613.625	3913	3614	3540.5
Crcp	1725.75	7748	6749.125	4542.75	6027.875
Parp11	5200.875	5203.125	5493.75	5219.375	1119.75
Cdc25b	8268.75	5202.875	4048.75	1527.375	9200.75
Soga1	704.75	10453.25	7997.875	6746.125	2734.875
Tuba8	8437.125	2593.875	772	8717.75	8231.375
Tmem9	7972.375	4851.25	3484.5	10459.125	1775.375
Nfasc	10645	7916.875	5727.75	2946.5	1384.875
Mknk2	6866	8780	1521.25	8267.5	2470
Kars	1814.75	9300	4616.25	6404.25	5893.625
Slc38a10	5170.5	10430.625	5935.875	3853.625	2049.875
Tldc2	653.75	5489.75	5698.375	5389.5	5302.625
Abcd3	4464.875	5794.75	7648.625	2000.75	8695.75
Psme4	7752	5465.375	2298.875	4187.75	8894.5
Spns3	3624	3613.625	3913	3614	3540.5
Mfge8	7357.25	7369.125	2621.625	7351.875	630.25
Spef1	1154.25	8236.375	3765.875	5664.5	9911.375
Col2a1	5220	5217.5	5509.5	5235.125	1052.875
Dhx30	3944.125	7473.75	6013.875	7136.375	3927.75
Camk1g	10553.125	1305.375	2980.875	9361.625	4399.875
Scn2b	248.5	3437	5285	10955.75	8686.25
Gna13	5249.625	7756.625	2184	5252.875	9116.75
Pccb	2929.875	7383	5585.5	8291.375	4199.875
1700037H04Rik	10410	1069.25	3670.25	8785.625	4691.5
Uxt	9790.125	1474.5	5659	4020.875	7731.75
Scube2	4953.375	4975.25	5241.25	2418.875	4829
Mlf1	3624	3613.625	3913	3614	3540.5
Gckr	3624	3613.625	3913	3614	3540.5
Mief2	7416.625	4995	4669.625	2764.5	6307.375
Samhd1	5204.875	5279.5	1585.125	5184.875	5103
Sat1	10944	7763	1103.25	6322.5	2468.625
Aplnr	3624	3613.625	3913	3614	3540.5
Elk1	7641.75	1328.75	3633	5561.375	10610.875
Gabrq	3624	3613.625	3913	3614	3540.5
Gpr88	4648.75	4682.5	3893.25	4617	4494.5
Cd274	3624	3613.625	3913	3614	3540.5
Gga3	1699.125	4835.875	5141.125	8053.5	10191.125
Zscan20	3624	3613.625	3913	3614	3540.5
Tarbp2	1836.125	3167.125	5581.125	8181.375	9947.875
Agap2	1810.25	5570.125	7025.125	11197.5	2913
Rrp1b	9060.75	3435.5	6386.125	5535.875	4157
Ppp2r3a	9752.25	3262	6482.125	1006.875	8072.25
Acad8	10729.875	5742.375	3794.875	4243.25	3009.25
Stac2	9127.625	342.375	3101.25	9082.25	5943.75
Itpr1	3109	1145.75	7467.75	7036.375	6905.125
Prr5l	6629.5	6681.125	5603.375	57	6496.25
Chd4	3489.5	9470.875	1970.25	5658.875	8009.125
Cetn2	2335.875	5892.875	4286	9615.75	5727
Mrps7	3345	9687.375	7058.75	4022.75	4964.25
Sh3bp5	843.5	2839.375	6133.125	8933.5	8859.75
Mif4gd	8131.375	2416.375	5868.375	4400.25	7076.375
Vangl2	8975.875	2938.625	5304.875	8877.5	1597.625
Slc22a18	4761.375	4754.375	5025.875	4752.5	2953
Capn7	2046.375	3931	7618.125	9128	5932.125
Amz2	1819.875	3469.25	5465.5	7884.875	10106.375
Bmx	3624	3613.625	3913	3614	3540.5
Six1	4625	4620.75	4875.375	4605.5	3498.125
Arsg	1125.875	8008.25	6274.625	7258.25	5684.125
Nsdhl	4691	4691.25	4921.75	3568.875	4531.25
Smarcc1	4966.625	7867.875	9300.625	3639.25	3734.625
Eef2k	5994.625	9996.125	7239	755.125	4387.375
Brwd3	7149.125	2331.75	6464.125	7692	3945.5
Mybpc2	7237.75	5947.875	2512.5	7131.5	4657.375
Atp2b1	2747	918.75	5866.125	10481.375	8644.875
Ephb1	3414.5	8785.75	8950.5	936.75	5472.125
Gmeb2	2171.125	9328.625	7274.5	4106.75	5694.375
Slc7a3	3624	3613.625	3913	3614	3540.5
Gfm1	7186.5	3962.625	3996.625	9888	3480.125
Vps26b	3788.5	6293.375	3116.125	9142.25	7197.625
Thyn1	7841.75	5182.625	1860.25	7569	6864.25
Lxn	8579.125	6216.875	2084.625	9775.75	2422.75
Myf5	3624	3613.625	3913	3614	3540.5
Tk2	7905.25	2021.25	4327.625	5315.625	9010.375
Prmt8	9191.25	891.625	3755.625	9129.125	4554
Tln2	5497.375	8016.375	9421.25	1302.375	4306.875
Pir	3624	3613.625	3913	3614	3540.5
Six4	6700.5	245.5	5538.75	6594.375	6488.125
Tfg	7761.5	1020.75	4984.125	7635.875	5918.625
Scn4b	5142.875	5225.375	1824.875	5124.25	5034.75
Plekhm2	5569	4454.75	1265.625	7786.375	9359.75
Pde8a	7246.75	7255.75	7463.25	93	3307
Ptrf	3624	3613.625	3913	3614	3540.5
Ky	3624	3613.625	3913	3614	3540.5
Vegfd	3624	3613.625	3913	3614	3540.5
Acot9	3624	3613.625	3913	3614	3540.5
Nhlh1	3624	3613.625	3913	3614	3540.5
Snca	2479.5	6324	6498.5	6210.375	3782.75
Stmn3	3121	426.875	5436.5	10640.875	9124
Cnga4	3624	3613.625	3913	3614	3540.5
Begain	7300.5	221.625	3669.5	7211.5	7168.75
Ccndbp1	733.75	6163.125	6599.25	8874.875	6084.875
Rbl1	5087.5	5083.875	5376.875	5092.875	1589.375
Homer3	8792.25	244.375	3208.375	6544.625	8658.5
Depdc7	5470.75	5476.25	5725.5	329.5	5416.5
Anapc13	5130	5119.5	5420.875	5132.75	1443
Plxna2	6158.75	8341.75	877.25	8176	3978.875
Tbx4	3624	3613.625	3913	3614	3540.5
Piga	10031.875	6482.875	5908.375	29.25	5958.75
Cep63	9178.25	1800.5	5529.75	5755.5	7027.375
Cspg5	8171.625	5997.875	4185.625	10169.25	65.875
Myf6	3624	3613.625	3913	3614	3540.5
Frem2	3624	3613.625	3913	3614	3540.5
Pfkfb2	5914.25	1425.375	4668.5	9879.75	6683
Vav1	4837.375	4851.5	5102.875	2926.875	4699.125
Mark2	1888.625	10235.125	7188.75	5422.625	3830.375
Ddx49	7020.375	1032.875	3746	6874.25	9706.375
Ccdc124	8115.625	5503.625	2370.875	3555.125	8921.875
Cckbr	3624	3613.625	3913	3614	3540.5
Elp6	3849.875	9035.25	7182.5	4381.5	3464.875
Pdcd1lg2	3624	3613.625	3913	3614	3540.5
Mmab	3077.75	4904.125	5086	4803.625	4664.5
Islr	5167.25	5157.375	5451.75	5169.75	1286.625
Terf2ip	5729.75	6540.375	3936.5	9655.625	1103.875
Slc25a19	5230.75	5224	5515.625	5241.25	1020.875
Tmprss4	3624	3613.625	3913	3614	3540.5
Coq5	2721.25	7362.75	3998.125	8824.625	5867.625
Qser1	5387.125	3702.75	7615.75	9727	2200.5
Amotl2	10274	9068.5	3057.5	3313.125	2736.125
Jrkl	3624	3613.625	3913	3614	3540.5
Scap	8564.625	6029.875	4046.625	664	9174.125
Copa	5483.125	2511.75	6100.25	6982	8837.375
C2cd2l	1632.875	5267.875	7592.75	9523.375	5232.5
Actg1	6153.125	8634	2565.25	3655.5	7238.625
Eif2b2	5447.25	7389.75	3967.625	5587	6986.75
Cops3	5560.625	4263.625	7263.25	7462.75	2711.875
Wipi1	8955.75	9017.125	3999.375	106.375	5392.5
Sh3bgrl	3624	3613.625	3913	3614	3540.5
Ptpn23	10363.625	6727.625	4057.5	691.125	6985
Ptprq	3624	3613.625	3913	3614	3540.5
Top3a	3373.75	7623.375	6175.75	1551	9888.125
Ccdc82	4719.75	2995.875	6213	5910.875	5702.25
Ncstn	6647.75	8329.5	5845.375	3521	4090.25
C2cd4b	5001.625	2675.75	5261.5	4905.125	4751.75
Cybb	3624	3613.625	3913	3614	3540.5
Prdx4	4806.25	4799.5	5074.375	4797.75	2762.375
Nt5m	10298.875	4560.125	4676	8230.375	1618.375
Tle3	5720.75	9339.5	6212.625	5969	1269.375
Fscn2	6245.875	3705	3217.625	6131.875	5943.625
Pax7	3624	3613.625	3913	3614	3540.5
Os9	5453.625	10099.125	5652.875	5148.625	2054.5
Mphosph8	2415.875	3321.125	9508.25	7667	5661
Ryk	3932	3914.75	6435.5	8961.625	5856.125
Rpn2	7487	7753.25	4536.5	6741.625	1758.25
Faap100	10199.875	6925.625	2264.25	5540	3767.75
Itpka	3624	3613.625	3913	3614	3540.5
Cdc14a	6535.875	6596.75	1280.375	6512.25	4398.25
Adgrg7	3624	3613.625	3913	3614	3540.5
Smurf1	7779	9363.875	3812.375	1760	5886.75
Rsrc2	3516.625	5428	7535.125	3635	9327.375
Gabrd	22.5	5614.75	5813	5583.5	5498.75
Ptchd1	2078.75	5159.375	5357.125	5034.875	4909.75
Mmrn1	3624	3613.625	3913	3614	3540.5
Has3	7782.375	1318.375	6240.875	8053.375	4122.25
Kif9	3624	3613.625	3913	3614	3540.5
Chtf8	5331.875	9101.25	3993.75	1459	8257.375
Raly	7970.25	3780.5	6017.375	1525.625	9368.375
Nploc4	4499.875	5412.25	4100.375	6808.125	8697.375
Prkar1a	1643.125	7118.125	5192.25	7334.125	8479.625
Prkcdbp	3624	3613.625	3913	3614	3540.5
Mroh8	3624	3613.625	3913	3614	3540.5
Slco2a1	3624	3613.625	3913	3614	3540.5
Rps15a	1959.625	4679.125	9135.375	5928.375	6756.125
Sdc3	7443	7438.75	2685.375	7441	316
Rab6b	4831.25	457.625	5125	11102.5	7734.875
Rtca	5349.125	1757.25	7860	5364.875	9324.125
Atp6v0a1	1788.25	3295.625	5575.75	8417.875	9556.25
Ralgps2	5656.125	4147.625	2067.375	9988.875	6926.625
Fam20a	5041.25	5123.5	2254.375	5020.875	4913
Rspry1	7224.5	5289.625	8377.125	3824.5	5203.375
Ncapd3	2281.125	3334.375	6792.875	7640.875	8238.5
Crmp1	2926.5	829.375	5694.75	10563.5	8640.25
Eif2s2	1660.5	2882.375	7137.75	7783.125	9262.625
Mnat1	3791.25	1878.25	8211.875	8867.625	5730.5
Mlh3	9285.75	3403.125	6094	5315.5	4348.375
Commd9	5639.5	1445.25	5847.25	9515	7040.375
Setd2	3855.875	7127.125	9329.25	3215.75	5618.875
Vps13c	4665.125	9477.625	7849.375	744	5931.125
Phex	3624	3613.625	3913	3614	3540.5
Nap1l4	5985.375	6257	8732.875	3798.125	3779.875
Fam192a	7529.875	7064	5596.5	4592.875	3959
Kcnj13	10071.5	1246.75	4020.125	4821	8337.75
Brip1	3624	3613.625	3913	3614	3540.5
Tmem45a	3624	3613.625	3913	3614	3540.5
Ldlrad3	8055.875	8130	7027.625	1222.25	3011.125
Dynlt3	5993.25	6001.125	6233.125	3647.625	3512.25
Gm20425	10832.625	6064.375	3837.375	16.25	7849.5
Foxo4	5775.25	5780.75	5980.25	4585.875	3139
Sms	411.375	4952.625	7040.125	6702	6546.125
Il2rg	3624	3613.625	3913	3614	3540.5
Nbeal2	6371	8919	2965.125	2091.125	7874.5
Tcp11l2	5680.25	1044.25	3709.625	7833.875	10405.875
Barhl1	3624	3613.625	3913	3614	3540.5
Fgf11	10632.5	1015.875	4777.875	9209.125	2913.75
Abl2	9080.875	6832.5	2968	5332.5	5018.5
Dhrs7	1624.5	9980.25	6099.75	3163	7773.5
Iqcb1	3201	1057	7055.625	8229.5	8059.75
Hpgd	3624	3613.625	3913	3614	3540.5
Pigk	8325.25	1632.25	4026.25	9331.25	5286.75
Irak2	1050.5	6418.5	5552.625	6225.125	6062.625
Trim33	3948	3680.25	9117.25	6970.375	5750.25
Rem2	2663.625	5012.125	5199.125	4901.75	4764.25
Ccdc60	4798.25	4855.375	3291.875	4765.375	4648.25
Prss2	3624	3613.625	3913	3614	3540.5
Helz	7391.125	3128	2411	10228	5576.125
Ccdc153	3624	3613.625	3913	3614	3540.5
Hmcn1	3624	3613.625	3913	3614	3540.5
AI837181	1781.375	3845.125	6398.625	5395	10580.75
Efna2	6e3	10224	7604.875	2920.75	1512
Rnf168	2404.625	10341.25	7132	3653	5109.375
Rtn4ip1	4656.875	4689.5	3872.5	4621.75	4502.125
Myo1b	3624	3613.625	3913	3614	3540.5
Thsd7b	3624	3613.625	3913	3614	3540.5
Syt14	8004.5	555.75	4044.625	6234	10118.5
Cdkn2aipnl	5703.875	5213.5	8147.625	667.125	9461.25
Gck	3624	3613.625	3913	3614	3540.5
Tmem233	3624	3613.625	3913	3614	3540.5
Cdk16	4519.375	1788.75	6252.875	9785.625	5494
Fgfr2	10964.5	8494.25	2989.5	134.25	6032.625
Snx30	1959.5	8032.75	10449.125	4800.625	3309.75
Tmem25	3083.5	1534.875	5415.125	11068.25	7638
Exd1	3624	3613.625	3913	3614	3540.5
Hnrnpk	6991.625	4665.25	8243.625	1771.75	6649.625
Th	3624	3613.625	3913	3614	3540.5
Metap2	6146.5	4349.625	8140.125	8962.75	1003.75
Ttc36	3624	3613.625	3913	3614	3540.5
Asb1	3624	3613.625	3913	3614	3540.5
Vamp8	5168.25	5191.875	5464.375	1521.625	5069.375
Snx27	4455.5	2095.625	5864.875	7307	8798.25
Tspan3	7837.5	2700.625	5338.375	10223.375	3039
Krt27	3624	3613.625	3913	3614	3540.5
Hes1	5745.25	5798.5	3183.375	5706.5	4671.875
Fdxr	1459	8145.125	6292.25	7946.75	3424.875
Hsd17b11	6670	6752.375	5029.25	467.375	6549
Ppt2	3738.125	6370.75	1391.5	8338.5	8857.875
Kmt5a	7732.625	8622.625	5548.875	2228	4016.25
Efna1	6472.625	6496.875	6752.25	1411.75	4223
Phip	5522.25	928.25	7747.875	5561.375	9759.25
Lcat	4681.375	10939.625	3133.75	8648.5	1210.25
Snai1	3624	3613.625	3913	3614	3540.5
Vwf	4689.5	4683.25	4947.125	4674.25	3239
Aspg	5462	5493.125	553.25	5434.75	5400.25
Chd1l	4790	4798.5	5040.25	3136	4640.375
Ranbp2	3512.625	1982.625	8465	5998.25	8642.5
Katnbl1	4272.75	5588.5	4705.375	6991.125	7036.875
Il18bp	7701.625	2780.375	1375.125	5917.625	10766.5
Tmem159	5424.5	5430.75	5691.875	504.75	5367.75
Tbc1d25	6748.25	10045.25	6122.625	2607.25	3183.375
Arrdc3	8995.25	3509.25	5829.125	71.75	9952.375
Dcaf5	9294.375	1437	4155.875	6608.125	7292.375
Emc4	6525.375	1089.375	5815.375	5708.375	10230.625
Cebpb	3624	3613.625	3913	3614	3540.5
Mgam	3624	3613.625	3913	3614	3540.5
Tmem135	9189.5	1952.75	4348.25	7233.625	5790.375
Mtus1	1898.5	5677.875	7222.75	3312.25	10753.375
Adamtsl4	7986.75	8074.25	1880.125	6281.625	3181.5
Sctr	3624	3613.625	3913	3614	3540.5
Txlng	6173	1897.25	7515	5819	7172.25
Flt3	1142.25	2326.75	5745.125	9215.25	9193.5
Ube2v1	3737.375	7772.25	4502	9761.75	1630.375
Ybx2	6942.125	3969	1187.875	6808.875	6680.875
Mcmbp	2170.375	7669.25	8014.75	4128	5864.75
Zfyve19	10422.125	7867.625	3947.75	558.5	5789.625
Rab36	8122.125	8175.5	847.75	6754.5	3511.75
Vps13d	5429.125	1783.875	5450.25	7616.25	9131.625
Bbs2	8286.625	8877.375	1302.375	3768.375	5512.25
Vipas39	9742.375	3285.25	2822.75	5700.125	7435.625
Tmc8	3624	3613.625	3913	3614	3540.5
Krt12	3624	3613.625	3913	3614	3540.5
Pdxk	5342.625	3574.125	3717.875	9669.25	7174.125
Rbpms	3624	3613.625	3913	3614	3540.5
Scube1	6112.25	2633	4773	5999.75	5796
Ern1	5204.875	6681.625	7405.75	4823.625	2384.5
Tomm22	1124.375	6961.125	4393.25	6898.125	10248.375
Frk	3624	3613.625	3913	3614	3540.5
Peak1	4103.5	7854.125	7997	5484.5	2081.5
Ttc4	5676.625	3836.875	6202.5	7454.75	5494.25
Dnajc17	6699.125	9149.25	5663	3780.625	3532.5
Krt20	3624	3613.625	3913	3614	3540.5
Npsr1	3624	3613.625	3913	3614	3540.5
Rbbp7	4689.375	4008.625	7852.75	7504.75	2632.25
Krt23	3624	3613.625	3913	3614	3540.5
Ubash3a	3624	3613.625	3913	3614	3540.5
Mcm8	3624	3613.625	3913	3614	3540.5
Atp6v0b	7266.625	6195.75	3979.5	3659.125	7312.75
Actn3	5029.875	5024.25	5322.5	5030.375	1834.125
Washc4	5794.75	8041.25	8186.125	2089.75	3736.125
Ube2n	4011.5	5706.5	8824.25	7423.875	2500.75
Hhipl1	4208.875	6143	6297.875	6029	2844.875
Ddx6	4237.125	9097.75	8043.375	1706.25	5498.25
Smyd4	3624	3613.625	3913	3614	3540.5
Rtn4	7705.75	9771.375	6544.375	199.5	4265.375
Commd4	4831.25	8176.625	1843.125	6445	5359.375
Prmt3	4933.25	4928.625	5219.75	4931.75	2222.375
Pick1	1662.25	5445.25	3143.875	8550	9752.5
Ddx56	3624	3613.625	3913	3614	3540.5
Mex3b	4630.75	4625.75	4881.625	4613.625	3477
